,0
1196,8.979592153640965
1197,9.504024108879191
1198,10.003599762241784
1199,10.144971669045331
1200,9.934416087828945
1201,9.564809007386678
1202,9.126877896282673
1203,8.683817571539956
1204,8.293356032475685
1205,7.860260229644928
1206,7.687094535405434
1207,7.752292449308335
1208,7.955773684255551
1209,8.272466501978133
1210,8.573622890782792
1211,8.87147019700486
1212,9.179217416724098
1213,9.456962157605979
1214,9.451612453124856
1215,9.324206262875592
1216,9.362301775114817
1217,9.63384933453997
1218,9.990647977128306
1219,10.278733490309449
1220,10.488215992773316
1221,10.811376663132533
1222,11.168385595872893
1223,11.327901167388331
1224,11.31812256307164
1225,11.281842025901078
1226,11.257163089082386
1227,11.18106497805045
1228,11.108831400103202
1229,11.044527092459438
1230,11.014525006232844
1231,10.948023635710419
1232,10.928543564949422
1233,10.939093560482267
1234,10.969439297234096
1235,10.904050810307293
1236,10.815669063829247
1237,10.716277416100981
1238,10.687459137521278
1239,10.637414630430364
1240,10.699343283837548
1241,10.542867095316861
1242,11.103140948129296
1243,12.016339152761773
1244,12.953230996765395
1245,13.699905367055702
1246,13.701236541715481
1247,13.00883279175916
1248,12.0746117874583
1249,11.113826606255122
1250,10.42030992662338
1251,10.140805674268805
1252,9.993842630609251
1253,9.89882277395673
1254,9.95534729852304
1255,10.065663586705861
1256,10.306017757583689
1257,10.540179944221837
1258,10.793949908114332
1259,10.985434175783967
1260,11.157112233629805
1261,11.240233467889546
1262,11.155619113385445
1263,11.11695040642806
1264,11.07419068520619
1265,11.030726124056297
1266,10.95411764977763
1267,10.893925824298206
1268,10.92699698032358
1269,10.893239131557793
1270,10.869969117518377
1271,10.842902204045934
1272,10.807860562838629
1273,10.811161191294305
1274,10.776236216075105
1275,10.822638751593551
1276,10.796667305797301
1277,10.764840145422017
1278,10.679074327537421
1279,10.63037450559044
1280,10.608319213435145
1281,10.587244198796917
1282,10.529713046376383
1283,10.505752598744142
1284,10.410676111477388
1285,10.298819583731621
1286,10.735868851551354
1287,11.262764382886806
1288,11.58077394297776
1289,11.775834344379135
1290,11.841155465332658
1291,11.774830060248988
1292,11.653076837067774
1293,11.498472913051797
1294,11.325893974754667
1295,11.174863953304014
1296,11.098698760481176
1297,10.978562992017064
1298,10.813259950172164
1299,10.718883122758223
1300,10.60268150131995
1301,10.470399635995866
1302,10.388038026737838
1303,10.35212754649886
1304,10.27624875597195
1305,10.318586137784743
1306,10.243146593333375
1307,10.231793722890428
1308,10.233935281079074
1309,10.221866931588462
1310,10.197282137140967
1311,10.134977330086553
1312,10.084314228288122
1313,10.071960240309181
1314,9.961233926944233
1315,9.954220633768962
1316,9.870941834241044
1317,10.345094827403898
1318,10.99478044450983
1319,11.581371773211137
1320,11.808708136925397
1321,11.76298376233209
1322,11.480578142675459
1323,11.160245357066337
1324,10.820561487316512
1325,10.478530828732053
1326,10.189246777717932
1327,9.987650699577081
1328,9.88523751367868
1329,9.871830560367671
1330,9.940589012387981
1331,10.052022193062886
1332,10.044163023896866
1333,10.196753298803175
1334,10.344466037116609
1335,10.507781367145657
1336,10.564312079216194
1337,10.620447557837771
1338,10.639422661563792
